candidate_id,course_offering_id,faculty_id,match_score,expertise_match,workload_fit,availability_fit,preference_fit,conflict_risk,proposed_by_agent,status
434ef688-6b68-4534-b08a-b4d5b9878e33,66a64fca-713a-4931-bbe2-dd4c038c057b,af51b029-088e-4bd1-afa6-2f69e12673f8,0.902,0.945,0.876,0.893,0.868,0.12,True,RECOMMENDED
4bd23363-b4c0-4626-a977-e580e222519a,66a64fca-713a-4931-bbe2-dd4c038c057b,4136d8bc-aabf-4660-88b5-d3d0f4b859d8,0.764,0.901,0.627,0.672,0.813,0.246,True,RECOMMENDED
e9ebb7f5-48fb-4e35-894e-5c50e7a952c7,66a64fca-713a-4931-bbe2-dd4c038c057b,7d25ef75-8de0-421d-83be-6d099192ab9c,0.7,0.703,0.681,0.674,0.815,0.396,True,ALTERNATIVE
64f6c72f-8b0f-4af7-bda3-c30675348275,4566718d-6840-437e-b0de-0d079f199c4e,af650bfb-e718-45ae-a102-a94ca5f1ef64,0.731,0.908,0.511,0.581,0.942,0.341,True,ALTERNATIVE
54807d12-8478-4639-94c4-21c5192bfab7,4566718d-6840-437e-b0de-0d079f199c4e,86884c41-b8a1-4156-872f-c8929b2f0505,0.807,0.918,0.694,0.664,0.97,0.262,True,ALTERNATIVE
914d90c1-d7d1-42b8-93e6-4c91f2595d72,4566718d-6840-437e-b0de-0d079f199c4e,9cc63c57-6d20-4b4a-bb5c-871ac4e84d2a,0.754,0.98,0.519,0.596,0.879,0.307,True,ALTERNATIVE
0f0f84cd-d7bd-4495-8cf5-dfe1f33a436d,4566718d-6840-437e-b0de-0d079f199c4e,b1f6f2b2-c28b-49c3-83f3-b1f8eb7ab18f,0.719,0.773,0.613,0.634,0.89,0.272,True,ALTERNATIVE
a86889ac-da61-442b-aa6e-8021ad33553d,4566718d-6840-437e-b0de-0d079f199c4e,c133c8ac-91e6-4c22-93b6-fafb697b9227,0.695,0.666,0.687,0.709,0.79,0.349,True,ALTERNATIVE
0265f8fe-404a-4450-849e-ab549d22228e,056b81cb-fd03-479e-aba0-9f80ad5e4b7b,110a664b-d295-4d1b-81b0-99e9398e75e1,0.857,0.852,0.824,0.835,0.916,0.075,True,RECOMMENDED
315d56fd-de88-48c8-8c23-9bf0e1fce3ba,056b81cb-fd03-479e-aba0-9f80ad5e4b7b,48c188a9-e436-4b73-ba29-b8a16bc96247,0.806,0.98,0.708,0.648,0.802,0.256,True,RECOMMENDED
65c33fa5-a512-4dfb-b6fe-c9f37544caee,056b81cb-fd03-479e-aba0-9f80ad5e4b7b,5c9b4160-0602-435e-b89b-e09957ffca5b,0.805,0.769,0.88,0.767,0.791,0.169,True,RECOMMENDED
4dec844a-cfce-48a7-8a91-15ad0a45f7be,056b81cb-fd03-479e-aba0-9f80ad5e4b7b,737c7f51-f960-4040-b968-26cf5bab1aea,0.793,0.838,0.79,0.768,0.735,0.227,True,RECOMMENDED
e3fa3087-5edc-4d5d-a2c9-9296715abbcb,056b81cb-fd03-479e-aba0-9f80ad5e4b7b,854ae914-71ad-4bed-85d1-9313ce5be9e2,0.736,0.691,0.777,0.797,0.738,0.339,True,ALTERNATIVE
c561739a-573b-4d2c-963c-c60d229cb995,edaee0a9-5752-4902-b089-303c725c0248,0cc0e0a4-dfdb-4a79-928d-3501e5261ebf,0.833,0.911,0.817,0.74,0.842,0.249,True,RECOMMENDED
fde8a7fc-1ea6-4c55-ad04-8bd4010b079f,edaee0a9-5752-4902-b089-303c725c0248,a7105688-e356-4d10-bd07-40b605f74f8e,0.87,0.97,0.807,0.793,0.899,0.233,True,RECOMMENDED
17b68715-6dd1-4ee0-862b-92bba49031aa,edaee0a9-5752-4902-b089-303c725c0248,e40acc49-3695-4602-bcf6-f973deeb580f,0.846,0.794,0.826,0.857,0.97,0.106,True,RECOMMENDED
4de21922-3ef8-478b-9925-bd3e5298009b,edaee0a9-5752-4902-b089-303c725c0248,15d98ad4-9768-42b3-8fb4-3c23e68256fc,0.785,0.884,0.709,0.668,0.844,0.229,True,ALTERNATIVE
659ceb66-60e3-4b6b-a8f0-92c599b273f4,edaee0a9-5752-4902-b089-303c725c0248,498fd547-b049-4f42-93c9-e93378f0b8c9,0.783,0.741,0.817,0.802,0.814,0.254,True,RECOMMENDED
becaea02-68bc-45b9-99a7-769dbd3da788,9927a9e7-dbc3-4cdc-b504-834c04f10143,065ccff1-2c19-4d20-9bee-332b883310ac,0.9,0.949,0.834,0.877,0.97,0.166,True,RECOMMENDED
bc1e52b7-bbf2-4113-8329-c49d5510a301,9927a9e7-dbc3-4cdc-b504-834c04f10143,17ea17dc-808e-473f-b329-ea4ecd1fea97,0.78,0.806,0.708,0.684,0.97,0.211,True,ALTERNATIVE
71fa3d12-f692-447f-b808-3f87106453dd,9927a9e7-dbc3-4cdc-b504-834c04f10143,7f0f6929-eb32-40c7-8a9d-6125875f1c67,0.767,0.818,0.686,0.661,0.963,0.292,True,ALTERNATIVE
d03f3fca-8e0b-4338-ba1a-a869e91c6a7e,9927a9e7-dbc3-4cdc-b504-834c04f10143,0fccc82e-e112-446d-a876-2ed436d86120,0.867,0.93,0.853,0.792,0.84,0.138,True,RECOMMENDED
1398cd1e-6203-4bf6-acd6-25dfda52233b,9927a9e7-dbc3-4cdc-b504-834c04f10143,86e5cc5b-fee4-48db-bb91-f3ede1c5fac8,0.69,0.772,0.644,0.613,0.738,0.42,True,ALTERNATIVE
8d38dc0b-157b-4662-88e7-5ddf9948ca11,467be1a0-d15f-4678-8ac5-5cb7756e6435,88d73267-ce1f-4c3f-8fee-7e63dd0fd92b,0.892,0.886,0.908,0.879,0.912,0.144,True,RECOMMENDED
c0b7d52c-d129-4954-8f20-4cd03be19a26,467be1a0-d15f-4678-8ac5-5cb7756e6435,8e411e26-c1b1-4b46-ab35-ba47eb7c96b4,0.878,0.884,0.901,0.842,0.86,0.113,True,RECOMMENDED
3e970673-0e58-48a8-bfff-d5724f11024c,467be1a0-d15f-4678-8ac5-5cb7756e6435,163b9441-e172-45a5-b789-f271c32ca269,0.745,0.859,0.585,0.646,0.947,0.353,True,ALTERNATIVE
49e27159-42f2-4ca9-8d0f-68073daab339,467be1a0-d15f-4678-8ac5-5cb7756e6435,a6530821-88fd-4a5e-8e0f-7c85fdb978f0,0.76,0.873,0.604,0.669,0.884,0.227,True,ALTERNATIVE
38dea311-16fc-467f-ae93-b9378c476a41,467be1a0-d15f-4678-8ac5-5cb7756e6435,5902ed9f-7285-4329-9110-9e6a6b5ef308,0.727,0.819,0.636,0.685,0.809,0.409,True,RECOMMENDED
aadcbfd8-7820-4433-81fc-a5af32adb6e2,058e8e90-5732-47f6-a4be-7fe277f252df,9b4b7d90-6924-464a-b6ed-929275262d0b,0.756,0.815,0.691,0.709,0.818,0.286,True,ALTERNATIVE
ee7e16de-b28e-4303-aacb-e8285015ea99,058e8e90-5732-47f6-a4be-7fe277f252df,607bfa8d-71f6-453b-8ebb-4c835e164d4e,0.836,0.857,0.827,0.72,0.97,0.202,True,RECOMMENDED
c7166daa-0b7d-46e3-99b7-ca7f7ad33f43,058e8e90-5732-47f6-a4be-7fe277f252df,550d9e3a-2907-4006-bd07-69f224fcc1b8,0.896,0.948,0.83,0.836,0.97,0.109,True,RECOMMENDED
1010eae3-833e-4aa7-92fa-66fc2883108f,058e8e90-5732-47f6-a4be-7fe277f252df,962b4c53-ebb1-4dc1-9e7b-256599ad5b08,0.826,0.972,0.692,0.736,0.86,0.215,True,RECOMMENDED
4e4294a4-ecde-478e-a3a8-8282d8f73914,058e8e90-5732-47f6-a4be-7fe277f252df,beef0c11-fbbc-46d6-8394-a0923811d6d7,0.666,0.77,0.587,0.708,0.556,0.42,True,ALTERNATIVE
8ca00161-5128-4bc9-b7a9-2ff592d9dd1e,fb0d2bc2-415f-4e05-849a-8b55f3a406ef,7240ad12-1b4f-458f-9223-f3544ac71991,0.707,0.859,0.537,0.639,0.755,0.32,True,ALTERNATIVE
281fbbb3-4b22-400b-990b-837d5e8385a6,fb0d2bc2-415f-4e05-849a-8b55f3a406ef,5fef01dc-2977-4d85-bfce-1104cf42b1ca,0.737,0.895,0.592,0.593,0.844,0.328,True,ALTERNATIVE
422df1ef-1c79-4577-8052-b4589cebe0a2,fb0d2bc2-415f-4e05-849a-8b55f3a406ef,eb017f29-b01c-4ff7-bf5f-ad82ca630d9b,0.798,0.768,0.809,0.74,0.93,0.214,True,ALTERNATIVE
3628fddf-ccd1-436a-b0b5-cfa257f2b1d9,fb0d2bc2-415f-4e05-849a-8b55f3a406ef,eba88997-715f-4851-a75d-2ed0403f9a06,0.785,0.893,0.709,0.756,0.738,0.275,True,ALTERNATIVE
7b5333ef-b783-4204-8a4a-7d21d4b9e5e7,fb0d2bc2-415f-4e05-849a-8b55f3a406ef,aa6379ff-8ba8-46b9-af16-b60ed510922d,0.653,0.722,0.556,0.677,0.68,0.42,True,ALTERNATIVE
48fbdabf-3e16-4865-afce-23545faba8c0,911d8679-d0e5-486f-9e96-b539b4ba9022,788ef180-7b30-45ef-bcbc-007850bfcf10,0.792,0.887,0.678,0.772,0.796,0.205,True,ALTERNATIVE
c6b3cd8b-1d4b-4157-bbb7-0913b6a8fcc4,911d8679-d0e5-486f-9e96-b539b4ba9022,0f5d0964-8c90-4882-afd4-c254e28dc639,0.85,0.838,0.908,0.828,0.772,0.109,True,RECOMMENDED
d91220ca-71b3-4e7d-bbfc-def67f0f9872,911d8679-d0e5-486f-9e96-b539b4ba9022,7c259c75-bcad-4031-953f-e876da90d0ff,0.788,0.944,0.604,0.634,0.97,0.254,True,ALTERNATIVE
8f04299a-bb33-4bc6-8c80-d3a0bbab9753,911d8679-d0e5-486f-9e96-b539b4ba9022,95403225-c5f1-42b0-b165-bf827c804d24,0.771,0.784,0.711,0.72,0.93,0.249,True,ALTERNATIVE
a1fb85a1-ef69-443e-8118-c3ba54a1ab2f,911d8679-d0e5-486f-9e96-b539b4ba9022,a2f5aeed-8d46-419f-8dc1-fc6d9bc6dad3,0.7,0.759,0.629,0.751,0.692,0.42,True,ALTERNATIVE
60279188-f1e2-40b1-97ae-8203594f21e4,5152ef0f-5d7e-4928-927c-fa8ebf1f09af,e40acc49-3695-4602-bcf6-f973deeb580f,0.832,0.866,0.775,0.846,0.852,0.192,True,ALTERNATIVE
f0190571-c39d-4bff-a69d-91e060bfec37,5152ef0f-5d7e-4928-927c-fa8ebf1f09af,a7105688-e356-4d10-bd07-40b605f74f8e,0.84,0.805,0.862,0.84,0.853,0.109,True,ALTERNATIVE
c5e4f33d-f1d7-4115-997b-23f6f4634790,5152ef0f-5d7e-4928-927c-fa8ebf1f09af,0cc0e0a4-dfdb-4a79-928d-3501e5261ebf,0.798,0.913,0.662,0.69,0.945,0.269,True,ALTERNATIVE
64238b36-e577-4eaf-986a-4ff286134b70,5152ef0f-5d7e-4928-927c-fa8ebf1f09af,15d98ad4-9768-42b3-8fb4-3c23e68256fc,0.767,0.843,0.682,0.722,0.795,0.226,True,ALTERNATIVE
f6409eea-aaec-4b08-a7a7-2a9bb9044618,5152ef0f-5d7e-4928-927c-fa8ebf1f09af,498fd547-b049-4f42-93c9-e93378f0b8c9,0.749,0.827,0.807,0.633,0.686,0.403,True,ALTERNATIVE
aa53c54c-e36d-4d2f-92b3-0837999b063e,0a745aa6-f3b6-490b-8caa-d2223f002b6a,d0daef99-8b26-4902-8efa-ab671525f1c3,0.804,0.874,0.742,0.735,0.827,0.175,True,RECOMMENDED
13f51ac9-8456-485e-9fdc-dac3dbb285f0,0a745aa6-f3b6-490b-8caa-d2223f002b6a,a70455cc-6f0f-4799-9307-616990eed20f,0.814,0.877,0.768,0.758,0.84,0.223,True,ALTERNATIVE
de4656b5-f6a2-4b31-9ad1-4efbfeb9ed22,0a745aa6-f3b6-490b-8caa-d2223f002b6a,b44ede2f-65a0-40c0-9cab-dff9bd8d7783,0.805,0.98,0.689,0.688,0.786,0.265,True,RECOMMENDED
16f62aff-c57d-4a8e-8c0a-04e0576ed640,0a745aa6-f3b6-490b-8caa-d2223f002b6a,906b9bde-26a7-4abf-951c-fe74a0417103,0.831,0.932,0.765,0.678,0.934,0.218,True,ALTERNATIVE
f81c1cb2-d068-464a-8034-f9c72be6c26a,0a745aa6-f3b6-490b-8caa-d2223f002b6a,dc150a57-805f-45c9-aec7-830ea087db01,0.616,0.789,0.45,0.486,0.694,0.42,True,ALTERNATIVE
adca84d8-d7ad-4088-b1eb-e12db98cb2d7,99c6365e-0bb3-4f67-a276-3b7251752d51,8f070afc-60ae-4084-a9f0-6ad6a3526d4f,0.804,0.906,0.778,0.728,0.716,0.213,True,RECOMMENDED
ad76d5b3-d4b9-46b9-b6b6-4a43b2a50bf9,99c6365e-0bb3-4f67-a276-3b7251752d51,7fbc1239-4c4c-4e02-8046-abe9669c4d99,0.807,0.892,0.736,0.726,0.838,0.193,True,ALTERNATIVE
4bea740a-4c59-4ef7-af21-81c18fbab144,99c6365e-0bb3-4f67-a276-3b7251752d51,9957ffdc-c505-4e37-bd25-8a5da3185085,0.786,0.93,0.635,0.697,0.855,0.25,True,RECOMMENDED
17612947-611b-4cdc-9fb3-18ce8bab89f8,99c6365e-0bb3-4f67-a276-3b7251752d51,dad4905c-bff2-4fb6-9dbc-825507de6fe7,0.749,0.794,0.628,0.701,0.965,0.317,True,RECOMMENDED
865541f3-917a-497b-98d5-a77a1f832978,99c6365e-0bb3-4f67-a276-3b7251752d51,a38705dc-2303-4c90-8515-d3d1bc07b0fd,0.778,0.77,0.761,0.819,0.834,0.328,True,RECOMMENDED
195e9d93-cf7a-4baf-9e1d-b9d47102e122,458ade69-c551-4efb-9893-16c26b0891b0,be0738a4-fc75-43b3-bb9c-40d5eebd199d,0.85,0.937,0.757,0.754,0.948,0.177,True,ALTERNATIVE
6f1f7c9f-9242-428f-9cca-4cec58a18b0e,458ade69-c551-4efb-9893-16c26b0891b0,c3d593be-7794-4ed4-9bc2-7e0dd4e2dfe5,0.824,0.916,0.75,0.722,0.863,0.17,True,RECOMMENDED
d63676d7-d5a8-4933-9438-4a2deda6266f,458ade69-c551-4efb-9893-16c26b0891b0,bfc69005-93cf-4d59-8337-4e72e10831c4,0.829,0.83,0.799,0.802,0.909,0.156,True,ALTERNATIVE
af51ba03-e0bd-48fc-b627-db63de07f515,458ade69-c551-4efb-9893-16c26b0891b0,cada28a3-657c-4c3a-bb6a-c9b1d0238a25,0.768,0.857,0.629,0.747,0.833,0.232,True,RECOMMENDED
6cad60ec-ee72-4e75-8cfa-828b362af524,458ade69-c551-4efb-9893-16c26b0891b0,c82680b4-c401-4026-ae2a-07442aaacd8e,0.797,0.846,0.792,0.863,0.641,0.273,True,RECOMMENDED
7cc7ad23-5fd7-4d4c-8e9e-93a9e36bb5a3,6afcc814-d8f1-4102-8c4a-252b2661f96d,18fa557b-1180-447f-bda9-9206e59d27ad,0.7,0.72,0.659,0.668,0.766,0.296,True,ALTERNATIVE
12745df3-5d9b-43f8-ae36-48811c318042,6afcc814-d8f1-4102-8c4a-252b2661f96d,e42e68d0-b7a4-4602-844a-ac439c8b9c40,0.868,0.893,0.812,0.857,0.933,0.148,True,RECOMMENDED
73929187-bb90-43f4-9b7d-62287dca276c,6afcc814-d8f1-4102-8c4a-252b2661f96d,0ebac0fb-9fab-4221-bb4c-b18b6d7c026b,0.804,0.834,0.753,0.754,0.894,0.204,True,RECOMMENDED
da6366ca-8eef-467c-b225-71b5f16f5e05,6afcc814-d8f1-4102-8c4a-252b2661f96d,4cbf28f6-b13e-4fd4-b2e0-ebc2a543c9a9,0.689,0.891,0.45,0.48,0.97,0.42,True,ALTERNATIVE
f1c8723b-8639-4f84-bd0b-17d89a8503af,6afcc814-d8f1-4102-8c4a-252b2661f96d,16e02285-493e-4632-bdf7-6f19062c50c5,0.764,0.79,0.743,0.817,0.72,0.327,True,RECOMMENDED
82180281-e652-42c5-94ff-d84bbdcab128,67903530-c0dd-4ab1-b9b0-9993a3a59c2f,3d135688-c90d-43e9-9281-2c574f02ab3c,0.838,0.852,0.829,0.767,0.904,0.151,True,RECOMMENDED
00c3b74c-6a9a-412b-b908-e38352b8d563,67903530-c0dd-4ab1-b9b0-9993a3a59c2f,31a6aa84-5364-4059-b8ea-b43f8d838892,0.844,0.839,0.842,0.825,0.876,0.141,True,ALTERNATIVE
61c908a5-fc5d-49d4-a402-a22670ac2cec,67903530-c0dd-4ab1-b9b0-9993a3a59c2f,6ca54e60-fd4f-4b6b-aed3-77ba941f43f2,0.729,0.666,0.677,0.708,0.97,0.21,True,ALTERNATIVE
0aa53231-63fd-480f-92db-1afb97eea357,67903530-c0dd-4ab1-b9b0-9993a3a59c2f,4b542179-96b2-4b5e-814a-1eaddbeeb809,0.832,0.876,0.817,0.715,0.912,0.179,True,RECOMMENDED
557362f9-7402-4331-979c-3db659a83681,67903530-c0dd-4ab1-b9b0-9993a3a59c2f,d2a76668-eedd-4e71-8b49-df377f94d143,0.728,0.752,0.665,0.686,0.918,0.406,True,ALTERNATIVE
a562dce0-e782-4027-a1f7-3726307845c0,4abf655e-f5bc-4c4e-a1bc-8717b8d56ed8,5ca2c3da-f7a7-45bb-9a22-278fe1499d83,0.907,0.98,0.904,0.792,0.912,0.148,True,RECOMMENDED
fd1efba6-cf91-47cc-a6fb-c9e3e2d3eec3,4abf655e-f5bc-4c4e-a1bc-8717b8d56ed8,c55f0020-0c8c-4b3e-9378-b621bac0e145,0.812,0.915,0.683,0.711,0.97,0.263,True,RECOMMENDED
9ba48a04-b997-498d-b805-3d2cbf9638ee,4abf655e-f5bc-4c4e-a1bc-8717b8d56ed8,cb432dbd-9861-4c08-adb4-de6082979c23,0.737,0.832,0.614,0.724,0.734,0.236,True,ALTERNATIVE
ba57a078-bfff-4207-8f32-899271a8f66b,4abf655e-f5bc-4c4e-a1bc-8717b8d56ed8,c8ec0c5a-1b95-4ce4-ac25-7a7c78a4c07b,0.803,0.873,0.691,0.725,0.956,0.223,True,RECOMMENDED
d9a13c48-6773-44d3-92c8-3db84b742424,4abf655e-f5bc-4c4e-a1bc-8717b8d56ed8,e50b7d42-3489-4b6c-869f-f9f74f72fa89,0.687,0.704,0.75,0.665,0.615,0.42,True,ALTERNATIVE
e73150cc-62df-437e-bc67-125831a586ff,55be86f5-bbb5-4450-9868-8cc44c419e60,40073a2c-3d53-48fa-b7cb-86cfc1e69a96,0.836,0.857,0.775,0.795,0.967,0.183,True,RECOMMENDED
ef451369-ea81-41cc-8e41-968662368378,55be86f5-bbb5-4450-9868-8cc44c419e60,91b9a495-be13-472f-9c89-32f84d23bb60,0.751,0.923,0.552,0.697,0.813,0.322,True,RECOMMENDED
de46ca98-c231-47d3-9966-306747079181,55be86f5-bbb5-4450-9868-8cc44c419e60,4385e1ac-ff56-499c-b3ea-f627b0f1cf96,0.819,0.95,0.661,0.735,0.951,0.267,True,RECOMMENDED
606b4dc4-7a09-4a2b-9544-b3b6f9d1e102,55be86f5-bbb5-4450-9868-8cc44c419e60,763f4df5-1ce9-4f47-8308-fcc0b4922480,0.796,0.909,0.679,0.717,0.877,0.262,True,RECOMMENDED
f0eecadd-3516-4375-92d9-343b6de7fcd5,55be86f5-bbb5-4450-9868-8cc44c419e60,a658c424-9743-47b5-8985-48888b493f46,0.612,0.624,0.589,0.619,0.633,0.42,True,ALTERNATIVE
d5e76bb0-c619-4abc-ac9d-07eae8a2dfcb,d45b13c1-4661-471f-8345-52221460b0a2,0b9fa611-85e3-4573-9143-7a7b23a7bd19,0.741,0.862,0.576,0.693,0.81,0.253,True,ALTERNATIVE
8251017c-75b1-4849-b2aa-194e29d17318,d45b13c1-4661-471f-8345-52221460b0a2,8fbbb990-ff8e-4d64-8b86-5f155d128f77,0.811,0.842,0.717,0.799,0.96,0.248,True,RECOMMENDED
d412c304-379e-4169-b9b6-46fdbc2518ea,d45b13c1-4661-471f-8345-52221460b0a2,db90e15c-548b-4110-8332-b5fecd159b57,0.793,0.928,0.679,0.682,0.864,0.277,True,RECOMMENDED
c6e14c12-5e10-428c-8225-c14d01d160d6,d45b13c1-4661-471f-8345-52221460b0a2,5beadf28-fc1d-4234-9d00-4b922dc39666,0.898,0.849,0.972,0.874,0.929,0.136,True,RECOMMENDED
55030e4e-3c4b-4252-9fab-39d1b7005ce1,d45b13c1-4661-471f-8345-52221460b0a2,fbbec00b-d3e6-4215-8e9a-60856581e619,0.764,0.881,0.667,0.75,0.768,0.393,True,ALTERNATIVE
a7ab53b0-327b-4d41-90e2-09cc93013081,7e551d68-a38f-42f2-9f5a-b01dabbb7673,7d25ef75-8de0-421d-83be-6d099192ab9c,0.7,0.831,0.516,0.643,0.819,0.336,True,ALTERNATIVE
da67c76a-df46-4970-807b-1257005a153a,7e551d68-a38f-42f2-9f5a-b01dabbb7673,af51b029-088e-4bd1-afa6-2f69e12673f8,0.847,0.98,0.775,0.747,0.81,0.2,True,ALTERNATIVE
2961c0ba-b851-4085-b71c-6d753b7a3325,7e551d68-a38f-42f2-9f5a-b01dabbb7673,4136d8bc-aabf-4660-88b5-d3d0f4b859d8,0.717,0.748,0.591,0.661,0.97,0.321,True,ALTERNATIVE
f532fa55-d35d-4c2f-af1f-be2362d693fa,7e551d68-a38f-42f2-9f5a-b01dabbb7673,10d7ae38-8b5c-4797-9790-7b1c4e33656f,0.793,0.77,0.834,0.775,0.781,0.177,True,RECOMMENDED
076f9bae-1df1-4f43-8cab-3b58e9583d4d,7e551d68-a38f-42f2-9f5a-b01dabbb7673,c8e4e224-374f-4960-b3d6-ada1f42177c5,0.806,0.82,0.808,0.795,0.831,0.279,True,ALTERNATIVE
93c83df1-59e2-4eb6-9858-6b8848545a52,77d49114-d116-414a-9cce-766f62f407b4,beef0c11-fbbc-46d6-8394-a0923811d6d7,0.773,0.675,0.781,0.835,0.893,0.191,True,RECOMMENDED
0d5fe286-5e8f-4113-8047-5822c8d698c4,77d49114-d116-414a-9cce-766f62f407b4,9b4b7d90-6924-464a-b6ed-929275262d0b,0.793,0.879,0.68,0.716,0.889,0.203,True,RECOMMENDED
afae4bd6-fe15-48d7-93e1-3fed2657f23e,77d49114-d116-414a-9cce-766f62f407b4,550d9e3a-2907-4006-bd07-69f224fcc1b8,0.826,0.965,0.697,0.713,0.929,0.272,True,ALTERNATIVE
97932b8d-a007-473c-b8c9-d3879c2aa123,77d49114-d116-414a-9cce-766f62f407b4,962b4c53-ebb1-4dc1-9e7b-256599ad5b08,0.796,0.94,0.624,0.704,0.911,0.255,True,ALTERNATIVE
cba5cb5a-0522-47d7-bae2-cb232174ad42,77d49114-d116-414a-9cce-766f62f407b4,607bfa8d-71f6-453b-8ebb-4c835e164d4e,0.822,0.895,0.79,0.807,0.811,0.331,True,ALTERNATIVE
38eeec7a-5243-4566-a56c-978eacd0dcbb,a020477a-10bc-4568-802b-78f4cd9910fd,eba88997-715f-4851-a75d-2ed0403f9a06,0.847,0.881,0.84,0.772,0.884,0.172,True,RECOMMENDED
90abb47a-07c0-4360-aeb1-c07075bc7d98,a020477a-10bc-4568-802b-78f4cd9910fd,7240ad12-1b4f-458f-9223-f3544ac71991,0.774,0.912,0.723,0.621,0.776,0.311,True,RECOMMENDED
3463eda8-319a-4747-beeb-39723f06e49f,a020477a-10bc-4568-802b-78f4cd9910fd,eb017f29-b01c-4ff7-bf5f-ad82ca630d9b,0.88,0.895,0.828,0.864,0.97,0.135,True,RECOMMENDED
a5d9441f-1473-492b-b657-321d2f5669d4,a020477a-10bc-4568-802b-78f4cd9910fd,5fef01dc-2977-4d85-bfce-1104cf42b1ca,0.796,0.961,0.58,0.704,0.97,0.301,True,RECOMMENDED
f0753094-4ffb-4c65-9e4f-a0fc198eb4eb,a020477a-10bc-4568-802b-78f4cd9910fd,aa6379ff-8ba8-46b9-af16-b60ed510922d,0.666,0.838,0.474,0.58,0.765,0.42,True,ALTERNATIVE
4ddd702c-9a03-4474-8751-92907ddb725b,fd57f142-fcd8-48a4-ad0c-9ac407beebcf,110a664b-d295-4d1b-81b0-99e9398e75e1,0.875,0.98,0.816,0.821,0.805,0.134,True,RECOMMENDED
414eb95f-cc7b-4c75-97f7-621af97ccc4b,fd57f142-fcd8-48a4-ad0c-9ac407beebcf,2b51e6f8-07e8-4b62-8107-88c45b73a60c,0.844,0.98,0.689,0.814,0.895,0.251,True,RECOMMENDED
a45c142b-39fb-4d04-9794-4a8fa8cee9e3,fd57f142-fcd8-48a4-ad0c-9ac407beebcf,328ea7cc-8fa1-415e-ab74-5abf59d37c77,0.831,0.874,0.751,0.771,0.97,0.196,True,RECOMMENDED
0c24c249-e17a-4961-a984-d70fb8d72554,fd57f142-fcd8-48a4-ad0c-9ac407beebcf,48c188a9-e436-4b73-ba29-b8a16bc96247,0.786,0.842,0.707,0.731,0.886,0.245,True,ALTERNATIVE
41a37606-eb5f-49dd-964e-31d51f83bcba,fd57f142-fcd8-48a4-ad0c-9ac407beebcf,5c9b4160-0602-435e-b89b-e09957ffca5b,0.735,0.648,0.861,0.851,0.553,0.25,True,ALTERNATIVE
0ff99ef7-0947-4bd0-9762-e5cc609dc9bf,2c370874-4cf3-4644-b040-e8ff9b9a8b29,a6530821-88fd-4a5e-8e0f-7c85fdb978f0,0.772,0.846,0.662,0.72,0.867,0.234,True,ALTERNATIVE
ea5df888-086a-477c-b1ed-5f854ff64752,2c370874-4cf3-4644-b040-e8ff9b9a8b29,854ae914-71ad-4bed-85d1-9313ce5be9e2,0.829,0.885,0.824,0.832,0.726,0.214,True,RECOMMENDED
25a464c6-36ae-4809-ba5f-c0a58b483d88,2c370874-4cf3-4644-b040-e8ff9b9a8b29,8e411e26-c1b1-4b46-ab35-ba47eb7c96b4,0.787,0.864,0.7,0.7,0.889,0.248,True,ALTERNATIVE
e6d86bb9-7edc-4a50-97b0-e08673e78a05,2c370874-4cf3-4644-b040-e8ff9b9a8b29,737c7f51-f960-4040-b968-26cf5bab1aea,0.846,0.925,0.772,0.777,0.899,0.19,True,RECOMMENDED
78049eb8-03b6-4c7b-829a-967ddc124eed,2c370874-4cf3-4644-b040-e8ff9b9a8b29,88d73267-ce1f-4c3f-8fee-7e63dd0fd92b,0.82,0.8,0.87,0.867,0.777,0.29,True,ALTERNATIVE
9b651467-b605-415c-91a7-e9dc0f1a023d,796e6f0f-4217-4af5-9a99-6a0ab1671b09,5ca2c3da-f7a7-45bb-9a22-278fe1499d83,0.78,0.868,0.699,0.732,0.788,0.232,True,ALTERNATIVE
e47aab20-8324-4938-b0f1-177ae781ac02,796e6f0f-4217-4af5-9a99-6a0ab1671b09,163b9441-e172-45a5-b789-f271c32ca269,0.916,0.971,0.909,0.845,0.897,0.101,True,RECOMMENDED
04caa09f-11ec-43a7-84b1-b0ec63c5e1ee,796e6f0f-4217-4af5-9a99-6a0ab1671b09,5902ed9f-7285-4329-9110-9e6a6b5ef308,0.79,0.895,0.69,0.704,0.851,0.244,True,RECOMMENDED
e4ec349e-d98a-44b9-888d-5e6aaef17767,796e6f0f-4217-4af5-9a99-6a0ab1671b09,c8ec0c5a-1b95-4ce4-ac25-7a7c78a4c07b,0.743,0.854,0.597,0.613,0.97,0.358,True,ALTERNATIVE
61d96f4a-fe40-4a82-8ee3-d88bab72ec99,796e6f0f-4217-4af5-9a99-6a0ab1671b09,c55f0020-0c8c-4b3e-9378-b621bac0e145,0.75,0.739,0.819,0.779,0.674,0.356,True,ALTERNATIVE
af39cfa6-8f0d-41fe-ba28-1aae9fa3d121,4363be00-702b-4898-8b27-91c529ae5199,0f5d0964-8c90-4882-afd4-c254e28dc639,0.842,0.784,0.899,0.878,0.8,0.1,True,ALTERNATIVE
