faculty_expertise_id,faculty_id,area,proficiency,evidence_source
838fe83b-dcd2-4685-a5e1-baded7960574,f1aabffb-292b-479a-a911-97197cdef1c6,Machine Learning,4,DECLARED
89df350e-89ca-4971-8ceb-333e55832aa3,f1aabffb-292b-479a-a911-97197cdef1c6,Cyber Security,5,CERTIFICATION
9f3a12b9-46fd-465c-9a6a-5813e55d380b,f1aabffb-292b-479a-a911-97197cdef1c6,AI,5,QUALIFICATION
cab0a46c-2c7e-464f-b868-8857d6380d5c,f1aabffb-292b-479a-a911-97197cdef1c6,CAD/CAM,3,CERTIFICATION
6b4f0b03-df8f-4ef6-be9c-659fd49ae5ce,f1aabffb-292b-479a-a911-97197cdef1c6,Thermodynamics,2,QUALIFICATION
3a37fed5-f065-4796-b5ed-068e085c448d,f1aabffb-292b-479a-a911-97197cdef1c6,NLP,2,QUALIFICATION
daff2d0a-e910-400f-87ab-8f8125ad4c61,f1aabffb-292b-479a-a911-97197cdef1c6,Embedded Systems,3,QUALIFICATION
03b8c856-59ed-4bc3-97ef-b178944debc6,f1aabffb-292b-479a-a911-97197cdef1c6,Data Structures,2,TEACHING_HISTORY
4a8bc1a2-eeda-4a64-8d22-d7265e0c2df0,f1aabffb-292b-479a-a911-97197cdef1c6,Cloud Computing,3,DECLARED
6639d5bf-2175-4998-8bb9-36f860272d9e,ade00309-5ab0-43be-a64f-294d8b8d042e,Computer Vision,4,DECLARED
ef784a1c-fee7-414c-a3ec-f724cbb44193,ade00309-5ab0-43be-a64f-294d8b8d042e,AI,3,CERTIFICATION
76d9fbb7-2850-4d09-9a53-89aeaab9e1fa,ade00309-5ab0-43be-a64f-294d8b8d042e,CAD/CAM,5,CERTIFICATION
f7632a1b-1dd0-4a44-b2f6-3a6704a1cbbb,ade00309-5ab0-43be-a64f-294d8b8d042e,VLSI,3,QUALIFICATION
dd130985-b01d-438e-8c88-8f0f924502ba,ade00309-5ab0-43be-a64f-294d8b8d042e,Programming,5,TEACHING_HISTORY
440bd47d-1658-46bc-99ac-d4e391f36eae,ade00309-5ab0-43be-a64f-294d8b8d042e,Control Systems,3,TEACHING_HISTORY
9a968463-cb6e-4356-bb7f-caa1e5f0a0b8,49d4b836-3f0d-4a30-936c-9045a0b6ab6f,Management,5,TEACHING_HISTORY
9e5ea987-f5ee-421d-b387-3ac615962d65,49d4b836-3f0d-4a30-936c-9045a0b6ab6f,CAD/CAM,2,QUALIFICATION
65b49b97-909f-4265-a3a8-01b85b4cbd18,49d4b836-3f0d-4a30-936c-9045a0b6ab6f,Computer Vision,5,CERTIFICATION
d45eca2e-cfc2-4131-bfd7-1987e1fef107,49d4b836-3f0d-4a30-936c-9045a0b6ab6f,AI,3,DECLARED
4c3d0c15-0aca-47b0-bab3-065ddfbd1f12,49d4b836-3f0d-4a30-936c-9045a0b6ab6f,Cloud Computing,2,QUALIFICATION
37833077-d608-494e-8531-940eef09df6a,49d4b836-3f0d-4a30-936c-9045a0b6ab6f,Control Systems,5,QUALIFICATION
5d9d1bc1-4ce2-48e4-82fe-cbeacc747a89,cdc3376b-151d-46ad-af3a-b2f27eb07274,Networks,2,CERTIFICATION
3cc8f1c1-a547-41da-b760-9494567a64b2,cdc3376b-151d-46ad-af3a-b2f27eb07274,AI,5,PUBLICATION
c76fe41f-ae66-47fb-9347-a133ab6a1602,cdc3376b-151d-46ad-af3a-b2f27eb07274,Thermodynamics,2,TEACHING_HISTORY
b3b19fe6-92e7-4c6b-aaf6-c95617410bff,cdc3376b-151d-46ad-af3a-b2f27eb07274,Data Structures,5,QUALIFICATION
bc44b72b-73ae-4eac-a96c-1a7ad542f725,cdc3376b-151d-46ad-af3a-b2f27eb07274,Management,5,CERTIFICATION
4801994b-d5a8-4965-b106-faa17e0b4c68,cdc3376b-151d-46ad-af3a-b2f27eb07274,CAD/CAM,4,TEACHING_HISTORY
6a3515bd-74de-41f7-8f5b-2df6c480d65b,cdc3376b-151d-46ad-af3a-b2f27eb07274,Deep Learning,2,CERTIFICATION
1eb1dc21-4b63-40c2-bad9-38989e44f468,cdc3376b-151d-46ad-af3a-b2f27eb07274,Cloud Computing,3,PUBLICATION
8db23e44-0903-4515-b67d-643a0da5ab13,cdc3376b-151d-46ad-af3a-b2f27eb07274,Databases,5,QUALIFICATION
80e40910-65aa-420d-9f9d-398b2ea65f5a,ff4cada7-8ad7-432a-ba89-c6c889e36876,NLP,2,DECLARED
1bf90446-f8c2-47f8-9169-725654cff65d,ff4cada7-8ad7-432a-ba89-c6c889e36876,Structural Engineering,2,TEACHING_HISTORY
016a6742-12e8-408c-887e-886ce019c5bd,ff4cada7-8ad7-432a-ba89-c6c889e36876,Power Systems,2,CERTIFICATION
7065f80e-ab20-4c2b-9073-75ccb370fafd,ff4cada7-8ad7-432a-ba89-c6c889e36876,Computer Vision,3,PUBLICATION
03bfba3f-1c92-4a04-954c-cbfde004ba07,ff4cada7-8ad7-432a-ba89-c6c889e36876,Machine Learning,5,PUBLICATION
4a97a46e-fdbb-48fa-80f4-b236678438c6,fe0aa61e-e5c1-45b0-a5fc-1d69ce7c163a,Cyber Security,4,TEACHING_HISTORY
d6c64ebc-e6ca-485e-ae9b-d7d6e9c5c3c4,fe0aa61e-e5c1-45b0-a5fc-1d69ce7c163a,Power Systems,4,CERTIFICATION
50275fc0-6826-43e8-8c4d-dfeda5ed273b,fe0aa61e-e5c1-45b0-a5fc-1d69ce7c163a,Computer Vision,3,CERTIFICATION
e3a1f773-3078-41a2-b6e7-4d9f400664a8,fe0aa61e-e5c1-45b0-a5fc-1d69ce7c163a,Structural Engineering,5,QUALIFICATION
fd844d28-3894-4178-9ace-633e7a3c3d78,fe0aa61e-e5c1-45b0-a5fc-1d69ce7c163a,Business Analytics,4,TEACHING_HISTORY
58b462c0-1ea9-4b01-a115-49afdae4c26a,50473265-c85b-4c64-a5b5-af151ee1eb4f,Thermodynamics,3,CERTIFICATION
a7d239e0-c4f6-4ba6-b021-4958b4cca9d3,50473265-c85b-4c64-a5b5-af151ee1eb4f,Computer Vision,3,DECLARED
fbdf1b03-db56-4cb6-b781-7b63cb68caa9,50473265-c85b-4c64-a5b5-af151ee1eb4f,NLP,3,TEACHING_HISTORY
b57e5fca-cfe5-445c-a3c0-39e60f114b0f,50473265-c85b-4c64-a5b5-af151ee1eb4f,Embedded Systems,5,PUBLICATION
6b1a0920-cd6b-4415-9dd4-2cecc3d4f4e2,50473265-c85b-4c64-a5b5-af151ee1eb4f,VLSI,2,QUALIFICATION
9ae8be13-3de0-47ff-aada-66aaf7fe36bc,50473265-c85b-4c64-a5b5-af151ee1eb4f,CAD/CAM,5,DECLARED
459bdab5-eb1c-4d12-931a-363f5d61a76c,50473265-c85b-4c64-a5b5-af151ee1eb4f,Databases,2,QUALIFICATION
371e8359-e2e4-46b0-aea6-8f26bd03d4c8,50473265-c85b-4c64-a5b5-af151ee1eb4f,Cloud Computing,5,TEACHING_HISTORY
f15d9424-e8e0-4050-aaef-78c5aeca174b,50473265-c85b-4c64-a5b5-af151ee1eb4f,Data Structures,5,DECLARED
a823c88b-8142-4142-ae97-ec525d497f2c,7d26155a-df94-45e7-8b89-671d8375add4,Computer Vision,5,CERTIFICATION
ca490ed6-9a01-432d-85e7-9ffe255ef0e4,7d26155a-df94-45e7-8b89-671d8375add4,Deep Learning,4,TEACHING_HISTORY
391e1ef3-3a08-45c3-820b-3abb4fc953bf,7d26155a-df94-45e7-8b89-671d8375add4,Embedded Systems,2,QUALIFICATION
cd66ee8c-79d0-4ce6-89d1-641b4b1e6a51,7d26155a-df94-45e7-8b89-671d8375add4,Databases,5,CERTIFICATION
05874c10-671d-4c00-b506-0706b64d55e3,7d26155a-df94-45e7-8b89-671d8375add4,Data Structures,2,QUALIFICATION
abcf6c8d-201c-4324-b255-b8d6879368bf,d050f760-41d5-4911-bc5d-05d522832a7e,CAD/CAM,3,DECLARED
60e6ee66-c76f-4651-8be2-fe9ad5344072,d050f760-41d5-4911-bc5d-05d522832a7e,NLP,3,DECLARED
0473963f-0ea2-4dfd-a75b-9cb89611ac3c,d050f760-41d5-4911-bc5d-05d522832a7e,Machine Learning,4,CERTIFICATION
42a57fc7-936b-4455-b594-5423cd01eb95,d050f760-41d5-4911-bc5d-05d522832a7e,Data Structures,4,CERTIFICATION
ad441931-7d4a-4684-8d29-2191cb64743c,d050f760-41d5-4911-bc5d-05d522832a7e,Deep Learning,5,TEACHING_HISTORY
4a625383-36d6-4af6-9067-203e0bfabaf7,d050f760-41d5-4911-bc5d-05d522832a7e,Business Analytics,3,TEACHING_HISTORY
ed788fa7-e68c-4f75-8e92-a8d14d2bc631,d050f760-41d5-4911-bc5d-05d522832a7e,Databases,2,DECLARED
96bebcff-9ee8-411c-ad1d-4568b6d1e1b2,d050f760-41d5-4911-bc5d-05d522832a7e,Cloud Computing,2,TEACHING_HISTORY
61bf1a46-266b-4257-b5d1-e106d7f658d9,d050f760-41d5-4911-bc5d-05d522832a7e,Programming,4,TEACHING_HISTORY
3dc00648-35f1-4169-9138-68d20fff432e,d050f760-41d5-4911-bc5d-05d522832a7e,AI,4,PUBLICATION
a57b214b-89bc-4db3-bd1e-3f0e04b5038f,746b095d-cce8-464b-9ddf-a57c30ece720,Deep Learning,5,TEACHING_HISTORY
e073ba36-133f-4421-92ad-e7a9d0a01742,746b095d-cce8-464b-9ddf-a57c30ece720,Machine Learning,2,TEACHING_HISTORY
76c44920-16d0-408b-ba78-1280ff46d85d,746b095d-cce8-464b-9ddf-a57c30ece720,Control Systems,2,TEACHING_HISTORY
9fb7fbb7-fee9-4ac7-8c10-431879d56bed,746b095d-cce8-464b-9ddf-a57c30ece720,VLSI,4,PUBLICATION
b31345e6-d4a7-45c9-945f-8d55507130e9,746b095d-cce8-464b-9ddf-a57c30ece720,Programming,2,TEACHING_HISTORY
0ca3bb82-4add-45e7-bb52-d683e01708a1,746b095d-cce8-464b-9ddf-a57c30ece720,Cyber Security,4,TEACHING_HISTORY
39e9bbdf-fa71-4cab-8a63-acc941d8e4ae,746b095d-cce8-464b-9ddf-a57c30ece720,Databases,4,CERTIFICATION
cbef680a-e239-4d5c-bb0b-4f6a0aeacdae,c4a2efb3-4bbc-4aed-94f0-d942c7160556,Business Analytics,2,CERTIFICATION
cab8bcdf-9fd3-4d43-ae2a-d6f4dd537093,c4a2efb3-4bbc-4aed-94f0-d942c7160556,Thermodynamics,2,PUBLICATION
8dec4ced-9c48-434d-97ec-7a4f8fe8a7b2,c4a2efb3-4bbc-4aed-94f0-d942c7160556,Deep Learning,2,CERTIFICATION
101ab7e7-16db-4d87-906a-e87f74a7058e,c4a2efb3-4bbc-4aed-94f0-d942c7160556,Cloud Computing,3,QUALIFICATION
4ab4ceaa-aa25-4604-ae8a-8069d984bac8,c4a2efb3-4bbc-4aed-94f0-d942c7160556,Control Systems,4,CERTIFICATION
884e53df-cbf8-4724-a3e8-63fa101fdcd2,c4a2efb3-4bbc-4aed-94f0-d942c7160556,CAD/CAM,4,TEACHING_HISTORY
6785d2b1-9b04-4491-a31a-ae74b72d1712,c4a2efb3-4bbc-4aed-94f0-d942c7160556,Structural Engineering,2,PUBLICATION
e321bb45-e316-4abd-a10c-8d48cc889fc3,c4a2efb3-4bbc-4aed-94f0-d942c7160556,NLP,3,PUBLICATION
6dfe8e99-eeb8-4d06-a34f-d6064f61f9ac,ba71619a-0902-4523-86e3-2dab91b69175,VLSI,4,PUBLICATION
05598208-fbb4-4d33-8dd8-9d0ffb009609,ba71619a-0902-4523-86e3-2dab91b69175,Cloud Computing,3,TEACHING_HISTORY
08a596e3-edad-4cd1-99fd-2afe8f9bed66,ba71619a-0902-4523-86e3-2dab91b69175,Databases,4,QUALIFICATION
26bf4ce6-b429-44bc-8acd-8a00290c78ac,ba71619a-0902-4523-86e3-2dab91b69175,AI,3,CERTIFICATION
0070b2ac-8bd7-4d63-a7a7-63c891a667a1,ba71619a-0902-4523-86e3-2dab91b69175,Thermodynamics,3,QUALIFICATION
fa39a3f0-cf9c-4ecc-a1a8-c4db66da91cb,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,Deep Learning,2,DECLARED
a0cea279-3aff-4c1c-919c-ddf5f67e0483,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,Computer Vision,2,CERTIFICATION
2b271c7e-3d2e-4e13-9952-dd0e7740001d,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,Machine Learning,2,TEACHING_HISTORY
aeb8ea9b-9e48-4ec8-ae6d-0523228f2e6c,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,Management,2,CERTIFICATION
89e5a510-d306-4146-ae8e-59ea74c21db6,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,Structural Engineering,4,TEACHING_HISTORY
bf498d39-f3ed-4e69-afb6-2d867a14db06,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,Power Systems,4,CERTIFICATION
48f56948-68fe-48e0-9dae-9e15a1bba959,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,Networks,4,CERTIFICATION
80b3ddab-0c91-479d-acde-bcb585e4b065,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,NLP,3,TEACHING_HISTORY
fcb8bc0f-5623-491a-ad88-62abb39f73f8,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,AI,4,CERTIFICATION
ce58e62b-f376-488e-b793-c8c4e886361a,f2c701c2-24b6-45ca-93f7-a740dfa49aa2,Databases,3,TEACHING_HISTORY
046be058-3f9a-4922-919e-bb265f9044a7,2a487c84-f6f7-4fcd-a206-e6f8941293fe,Data Structures,4,CERTIFICATION
5a9ff06c-2f09-4e87-adb4-4f558189ee6c,2a487c84-f6f7-4fcd-a206-e6f8941293fe,CAD/CAM,3,CERTIFICATION
c285add4-46e9-4cc1-9091-f83302cafe1f,2a487c84-f6f7-4fcd-a206-e6f8941293fe,Power Systems,2,TEACHING_HISTORY
9c4710f4-f7b5-46c6-ad4a-411f37488596,2a487c84-f6f7-4fcd-a206-e6f8941293fe,Thermodynamics,5,PUBLICATION
65881034-4846-4a3b-bbae-1691d25b3cd0,2a487c84-f6f7-4fcd-a206-e6f8941293fe,Management,2,DECLARED
047abe76-34a4-4003-bb18-b33fc834bbe3,2a487c84-f6f7-4fcd-a206-e6f8941293fe,Computer Vision,3,CERTIFICATION
3e26ac63-72c5-4f82-9fa7-d759b0ffd822,cf087fb7-1f74-4c4f-8fd4-b48709802386,Networks,5,TEACHING_HISTORY
556078a2-5bbe-414b-8108-5c74f0726e54,cf087fb7-1f74-4c4f-8fd4-b48709802386,Cloud Computing,4,PUBLICATION
524fbe8b-b11e-42e5-aaa8-bcae2c03a8d6,cf087fb7-1f74-4c4f-8fd4-b48709802386,Embedded Systems,3,CERTIFICATION
804d5115-361c-4db2-94f0-94208b273180,cf087fb7-1f74-4c4f-8fd4-b48709802386,Computer Vision,5,QUALIFICATION
307a9511-a08e-4afb-945e-04c68d5afdc1,cf087fb7-1f74-4c4f-8fd4-b48709802386,AI,5,PUBLICATION
f0c3143c-2010-4587-8a11-a3fad3d5208a,cf087fb7-1f74-4c4f-8fd4-b48709802386,CAD/CAM,4,CERTIFICATION
633525ae-bff9-4394-a436-ac3b1f9ebbf7,cf087fb7-1f74-4c4f-8fd4-b48709802386,Cyber Security,4,CERTIFICATION
77776ba8-4d71-4d8d-b11c-a30f5af80fc1,cf087fb7-1f74-4c4f-8fd4-b48709802386,Management,3,TEACHING_HISTORY
f7002d6b-ec16-41a9-a603-a12ecaf1cdd2,cf087fb7-1f74-4c4f-8fd4-b48709802386,Power Systems,3,TEACHING_HISTORY
419aaf10-cfb5-44a3-8647-75b6a38aad7f,3f26d02e-e470-4366-a231-f90f533e879b,Deep Learning,5,DECLARED
b6a15637-34de-4dc3-9c74-de789ea0fdf4,3f26d02e-e470-4366-a231-f90f533e879b,Networks,3,CERTIFICATION
914114bb-1cb2-4fac-9736-8f2be9a8981b,3f26d02e-e470-4366-a231-f90f533e879b,Computer Vision,5,QUALIFICATION
d1a7366e-2c22-4af5-b4fb-9a17fa7849e3,3f26d02e-e470-4366-a231-f90f533e879b,Management,4,CERTIFICATION
5d6cb6e1-d176-4ab6-8310-5e5a3b71980b,3f26d02e-e470-4366-a231-f90f533e879b,Power Systems,4,PUBLICATION
c4d2c6ce-6cc0-4cd8-b89f-6c6963ab23f4,3f26d02e-e470-4366-a231-f90f533e879b,Thermodynamics,2,CERTIFICATION
b8a7d2e6-93d5-419c-8b9e-f03bf68a726d,3f26d02e-e470-4366-a231-f90f533e879b,Machine Learning,2,QUALIFICATION
787b5936-4d20-42e8-977d-4656e7d8fb12,3f26d02e-e470-4366-a231-f90f533e879b,Business Analytics,2,QUALIFICATION
0628bb6d-f2f9-46eb-acc7-e9eb369c7851,3f26d02e-e470-4366-a231-f90f533e879b,Databases,4,CERTIFICATION
7befd21a-7fb1-4dac-bffc-35222dce1ce0,3f26d02e-e470-4366-a231-f90f533e879b,Embedded Systems,2,CERTIFICATION
3291c243-e2dd-455b-9f0a-03a627cecf17,1f12aec8-0f5f-40af-a84b-cfa290b1c375,Cloud Computing,3,TEACHING_HISTORY
cbfe757e-209f-4a61-af0f-cc24d5a18383,1f12aec8-0f5f-40af-a84b-cfa290b1c375,Computer Vision,3,PUBLICATION
fcd37d2a-32a9-4d2a-8686-76269f0ebad5,1f12aec8-0f5f-40af-a84b-cfa290b1c375,Embedded Systems,4,PUBLICATION
695b1b89-aee1-4235-bccc-6a6dfd3ebffa,1f12aec8-0f5f-40af-a84b-cfa290b1c375,Structural Engineering,5,CERTIFICATION
fcc71420-eb97-4a4c-86c9-66287b0582f3,1f12aec8-0f5f-40af-a84b-cfa290b1c375,Business Analytics,2,CERTIFICATION
94a5d842-8ed7-4e44-8f4a-da4da06efb5d,1f12aec8-0f5f-40af-a84b-cfa290b1c375,AI,4,CERTIFICATION
2206d7fa-d4f2-4ec2-b8ce-f6f45b38d76a,1f12aec8-0f5f-40af-a84b-cfa290b1c375,Programming,3,QUALIFICATION
84c99dbd-5733-4087-85f3-87ad9cf74f4e,1f12aec8-0f5f-40af-a84b-cfa290b1c375,Machine Learning,4,CERTIFICATION
4a3da05f-ef8f-4596-a4c0-7407d6534085,1f12aec8-0f5f-40af-a84b-cfa290b1c375,Data Structures,5,DECLARED
618c7b4f-466d-47e9-9415-137ae72fc76e,1f12aec8-0f5f-40af-a84b-cfa290b1c375,Control Systems,2,QUALIFICATION
be5681a1-b311-4bb1-bfc7-7b1ca52eb04e,64d6e439-6177-4e57-ba08-21bccf967425,Deep Learning,5,PUBLICATION
48e6b963-9add-4ca4-bdac-e9e9b5d80ec5,64d6e439-6177-4e57-ba08-21bccf967425,Cloud Computing,5,PUBLICATION
493962ca-21c7-4d7d-b7c4-25256b834479,64d6e439-6177-4e57-ba08-21bccf967425,Business Analytics,5,CERTIFICATION
1c6862de-ba16-4428-91ef-30107d148229,64d6e439-6177-4e57-ba08-21bccf967425,NLP,3,QUALIFICATION
62413ac5-f9d6-47c7-9e35-493700249567,64d6e439-6177-4e57-ba08-21bccf967425,Computer Vision,2,QUALIFICATION
3b107cf7-aee1-4e3a-bd66-7e33d9ef617e,64d6e439-6177-4e57-ba08-21bccf967425,CAD/CAM,3,PUBLICATION
cc6077d6-9ce3-4c3d-91f5-27d15676e0d1,64d6e439-6177-4e57-ba08-21bccf967425,Structural Engineering,2,QUALIFICATION
4fc86f40-558e-414d-a6ed-7690f98e4410,f50558c4-ba2f-4afa-9801-c665ab1f69aa,VLSI,2,DECLARED
5c96cfe2-1279-4cf2-b382-28fcd89e7c43,f50558c4-ba2f-4afa-9801-c665ab1f69aa,Networks,5,TEACHING_HISTORY
3e5d2117-bd26-4c98-91be-40ed8cd93e28,f50558c4-ba2f-4afa-9801-c665ab1f69aa,Business Analytics,2,DECLARED
1f549771-6ffb-4c5c-aa16-38ad6c415efb,f50558c4-ba2f-4afa-9801-c665ab1f69aa,Databases,4,TEACHING_HISTORY
8b599fe0-8ad4-47d1-9d03-4fea27c4d09e,f50558c4-ba2f-4afa-9801-c665ab1f69aa,Thermodynamics,3,DECLARED
c86893e6-a865-4a18-a0ab-74315858c625,f50558c4-ba2f-4afa-9801-c665ab1f69aa,Computer Vision,5,PUBLICATION
fbd225e8-25f6-44ae-b67d-275a0dfe698b,c545ba62-8037-4e3a-96dd-60ee1207e056,Deep Learning,3,DECLARED
3eff1910-7da5-4127-a4d3-a9f6c5578ddb,c545ba62-8037-4e3a-96dd-60ee1207e056,NLP,2,PUBLICATION
91c1560e-2d0a-48d2-aa74-9a6134d5215a,c545ba62-8037-4e3a-96dd-60ee1207e056,Control Systems,4,CERTIFICATION
32b4bb9e-88ff-4b38-b070-aa4cc3f5cb78,c545ba62-8037-4e3a-96dd-60ee1207e056,Cyber Security,5,TEACHING_HISTORY
efad5519-ade6-499a-a2fa-eeed37c73873,c545ba62-8037-4e3a-96dd-60ee1207e056,CAD/CAM,4,TEACHING_HISTORY
e6cc763b-308a-42e9-b86d-4749c9d2d848,c545ba62-8037-4e3a-96dd-60ee1207e056,Computer Vision,5,QUALIFICATION
8da5df4d-f33d-49a2-910e-97ba650f2a2d,7694393d-89fd-43e1-a436-6957723c731b,Structural Engineering,2,CERTIFICATION
d59a64f7-7744-4a83-bb2c-42fd7f7b181d,7694393d-89fd-43e1-a436-6957723c731b,AI,4,PUBLICATION
97f44185-079e-4a86-a5d0-d25f34cddab1,7694393d-89fd-43e1-a436-6957723c731b,Control Systems,5,PUBLICATION
d7df3625-7b3c-4002-bb00-1d3563f338be,7694393d-89fd-43e1-a436-6957723c731b,Power Systems,3,PUBLICATION
74e359d7-44da-4e0c-b34d-0ae37529b9b4,7694393d-89fd-43e1-a436-6957723c731b,NLP,2,DECLARED
919389ab-6eff-4aae-9bf1-70915e980b32,7694393d-89fd-43e1-a436-6957723c731b,Management,3,PUBLICATION
806426a2-87dc-4e73-85a5-0357d523aa33,7694393d-89fd-43e1-a436-6957723c731b,Business Analytics,4,CERTIFICATION
0428f977-4ae0-4c74-82fe-2bf8196bb33f,7694393d-89fd-43e1-a436-6957723c731b,Deep Learning,2,CERTIFICATION
c107ca58-c0d5-47ac-8244-ab84d6b6ea88,7694393d-89fd-43e1-a436-6957723c731b,Computer Vision,5,PUBLICATION
af8e36c3-cad0-4323-977c-5465d98459f9,7694393d-89fd-43e1-a436-6957723c731b,Networks,2,CERTIFICATION
02da1fda-4544-417c-81d8-ef5a53c5bac8,4546a627-40a4-43c9-9fdd-824c83c6a616,Management,5,CERTIFICATION
cf04a939-40ae-4cc1-9787-864d35c00982,4546a627-40a4-43c9-9fdd-824c83c6a616,Deep Learning,3,QUALIFICATION
cd683a44-cde4-49f3-81d3-951aeb761c20,4546a627-40a4-43c9-9fdd-824c83c6a616,Programming,5,CERTIFICATION
efcbdc63-007c-4960-9c55-6396716846c0,4546a627-40a4-43c9-9fdd-824c83c6a616,Embedded Systems,3,PUBLICATION
bd386316-8e26-4fb8-92a0-8fc1b3f58e5a,4546a627-40a4-43c9-9fdd-824c83c6a616,Machine Learning,2,CERTIFICATION
abc829ad-795a-4c98-9263-258ea3e7eae1,4546a627-40a4-43c9-9fdd-824c83c6a616,Thermodynamics,3,TEACHING_HISTORY
71ea7df5-11aa-459b-a4a5-d0bc6cdda041,4546a627-40a4-43c9-9fdd-824c83c6a616,Computer Vision,4,PUBLICATION
a9430288-a3b8-4966-9100-87c91655a982,b99a6c85-687e-4c26-9c5c-6631f3a49206,Structural Engineering,5,TEACHING_HISTORY
407ae4f3-a85b-4c31-a36a-05e31362f76b,b99a6c85-687e-4c26-9c5c-6631f3a49206,Computer Vision,5,PUBLICATION
476f009c-d1dc-44b4-8c98-b3f634cd24a0,b99a6c85-687e-4c26-9c5c-6631f3a49206,Power Systems,5,QUALIFICATION
a6f5874c-4577-4d6e-b067-865358446a4f,b99a6c85-687e-4c26-9c5c-6631f3a49206,Machine Learning,4,DECLARED
fff25525-8ed3-480b-ab8a-6991a4f1bb1f,b99a6c85-687e-4c26-9c5c-6631f3a49206,Databases,3,DECLARED
90ba4a2d-8863-441f-9b67-de5761fd0b07,b99a6c85-687e-4c26-9c5c-6631f3a49206,Thermodynamics,2,QUALIFICATION
ff4696f9-86f7-4a17-896f-a7c03bead83d,b99a6c85-687e-4c26-9c5c-6631f3a49206,Control Systems,2,PUBLICATION
63166692-26ec-41c9-9c89-8aeb51033acd,b99a6c85-687e-4c26-9c5c-6631f3a49206,Cyber Security,4,QUALIFICATION
5084bf0e-4b37-4c21-bff0-720142e891a1,b99a6c85-687e-4c26-9c5c-6631f3a49206,Data Structures,5,DECLARED
c90cbbea-a7aa-4abe-91b5-bd0dd2eb7c0e,b99a6c85-687e-4c26-9c5c-6631f3a49206,Cloud Computing,3,DECLARED
00960937-656d-42eb-a6d7-dacfe3162ec5,f6fa70d1-09d3-48b8-bb1d-cbfdc680dacc,Programming,5,PUBLICATION
3f590aa9-f9ad-4101-8f9b-99f0e039a268,f6fa70d1-09d3-48b8-bb1d-cbfdc680dacc,Thermodynamics,5,DECLARED
8f9918d6-aa8a-4a4d-9cc7-deeccfc1bff7,f6fa70d1-09d3-48b8-bb1d-cbfdc680dacc,Machine Learning,4,DECLARED
4e490ecd-00b5-4aee-a76b-fcb99b53b851,f6fa70d1-09d3-48b8-bb1d-cbfdc680dacc,Cloud Computing,3,DECLARED
7882420f-7bf3-40f7-9948-1a82b391e75f,f6fa70d1-09d3-48b8-bb1d-cbfdc680dacc,Power Systems,4,CERTIFICATION
7146e119-f1b5-446c-be57-ff54304d0ce6,f6fa70d1-09d3-48b8-bb1d-cbfdc680dacc,Cyber Security,2,TEACHING_HISTORY
14869517-e21d-4cf2-8684-05c0a13a9060,c13e8400-d31d-43ac-840e-51ea2eccdf5e,AI,3,CERTIFICATION
72b67269-3785-40ab-95b2-bed34bdcc771,c13e8400-d31d-43ac-840e-51ea2eccdf5e,Machine Learning,5,QUALIFICATION
75f8479a-fdec-4fba-bdf6-ae44cf67d3bd,c13e8400-d31d-43ac-840e-51ea2eccdf5e,Computer Vision,2,QUALIFICATION
815f6ce8-4429-430c-9d1f-604a8c35ce1c,c13e8400-d31d-43ac-840e-51ea2eccdf5e,VLSI,5,DECLARED
34d6b975-ff0e-4f11-a623-98d7dcdc4d9a,c13e8400-d31d-43ac-840e-51ea2eccdf5e,Programming,3,CERTIFICATION
a06940c4-1149-4bf9-9914-c760a73f228c,c13e8400-d31d-43ac-840e-51ea2eccdf5e,Data Structures,5,PUBLICATION
49f80ae2-cc53-425e-ba1d-efcd5ded8129,c13e8400-d31d-43ac-840e-51ea2eccdf5e,CAD/CAM,4,QUALIFICATION
29267e61-add3-4d6f-a3c5-26732f588b92,c13e8400-d31d-43ac-840e-51ea2eccdf5e,Embedded Systems,2,TEACHING_HISTORY
59cf25eb-1ac8-4c42-9199-b311602d15c5,5d9c9edf-3e86-435d-9c4a-4a0538f2d37a,Networks,2,QUALIFICATION
754d1f6c-ea0d-4346-9d75-8d9ac5111e0a,5d9c9edf-3e86-435d-9c4a-4a0538f2d37a,Computer Vision,5,PUBLICATION
bf006cf2-f51d-4282-a560-dd19e78d6879,5d9c9edf-3e86-435d-9c4a-4a0538f2d37a,Thermodynamics,2,QUALIFICATION
a6098132-3107-4525-896d-7634699bcf2f,5d9c9edf-3e86-435d-9c4a-4a0538f2d37a,NLP,4,TEACHING_HISTORY
b596bbe7-376d-45e8-ac8e-c53166f3dac1,5d9c9edf-3e86-435d-9c4a-4a0538f2d37a,Machine Learning,2,CERTIFICATION
c1016a92-7295-4a57-9ca9-b7bf0e1d53a3,5d9c9edf-3e86-435d-9c4a-4a0538f2d37a,AI,3,DECLARED
